Entry_Time,Type,Entry,Exit,Net_Pts,PnL_INR,Reason
2025-09-01 09:16:30.109,SHORT,24632.6,24640.0,-8.400000000001455,-3780.000000000655,STOP
2025-09-01 09:33:46.296,LONG,24669.8,24662.1,-8.700000000000728,-3915.0000000003274,STOP
2025-09-01 09:56:33.780,SHORT,24680.1,24687.3,-8.200000000000728,-3690.0000000003274,STOP
2025-09-01 10:23:56.484,LONG,24652.9,24668.2,14.299999999999272,6434.999999999673,TARGET
2025-09-01 10:46:02.718,LONG,24679.4,24671.0,-9.400000000001455,-4230.000000000655,STOP
2025-09-01 11:20:19.059,SHORT,24677.0,24684.0,-8.0,-3600.0,STOP
2025-09-01 11:56:25.856,LONG,24663.0,24655.1,-8.900000000001455,-4005.000000000655,STOP
2025-09-01 12:24:47.385,LONG,24698.0,24713.2,14.200000000000728,6390.000000000327,TARGET
2025-09-01 13:12:04.199,SHORT,24721.0,24728.0,-8.0,-3600.0,STOP
2025-09-01 13:41:12.931,SHORT,24726.0,24733.1,-8.099999999998545,-3644.999999999345,STOP
2025-09-01 14:16:25.380,SHORT,24736.0,24744.0,-9.0,-4050.0,STOP
2025-09-01 15:03:19.193,SHORT,24732.3,24740.0,-8.700000000000728,-3915.0000000003274,STOP
2025-09-02 09:16:38.220,LONG,24792.0,24783.2,-9.799999999999272,-4409.999999999673,STOP
2025-09-02 09:40:14.439,LONG,24807.0,24800.0,-8.0,-3600.0,STOP
2025-09-02 09:57:09.655,LONG,24838.5,24853.5,14.0,6300.0,TARGET
2025-09-02 10:21:46.927,SHORT,24843.7,24851.4,-8.700000000000728,-3915.0000000003274,STOP
2025-09-02 10:48:30.165,LONG,24853.0,24845.4,-8.599999999998545,-3869.999999999345,STOP
2025-09-02 11:22:48.179,SHORT,24836.0,24843.0,-8.0,-3600.0,STOP
2025-09-02 12:34:24.943,LONG,24867.0,24860.0,-8.0,-3600.0,STOP
2025-09-02 13:18:14.026,SHORT,24834.0,24818.0,15.0,6750.0,TARGET
2025-09-02 13:42:41.283,SHORT,24770.0,24777.3,-8.299999999999272,-3734.9999999996726,STOP
2025-09-02 14:00:03.513,SHORT,24701.0,24709.1,-9.099999999998545,-4094.999999999345,STOP
2025-09-02 14:18:56.524,SHORT,24685.0,24692.6,-8.599999999998545,-3869.999999999345,STOP
2025-09-02 14:36:38.929,LONG,24693.0,24708.0,14.0,6300.0,TARGET
2025-09-02 14:56:59.818,LONG,24708.0,24698.2,-10.799999999999272,-4859.999999999673,STOP
2025-09-03 09:25:18.635,SHORT,24660.0,24668.9,-9.900000000001455,-4455.000000000655,STOP
2025-09-03 09:45:41.287,LONG,24672.1,24665.1,-8.0,-3600.0,STOP
2025-09-03 10:04:49.782,LONG,24711.0,24704.0,-8.0,-3600.0,STOP
2025-09-03 10:22:49.740,LONG,24697.2,24690.0,-8.200000000000728,-3690.0000000003274,STOP
2025-09-03 10:52:48.456,LONG,24672.0,24665.0,-8.0,-3600.0,STOP
2025-09-03 11:22:30.649,SHORT,24687.0,24694.1,-8.099999999998545,-3644.999999999345,STOP
2025-09-03 12:12:41.992,LONG,24749.2,24741.3,-8.900000000001455,-4005.000000000655,STOP
2025-09-03 12:30:08.707,LONG,24757.0,24750.0,-8.0,-3600.0,STOP
2025-09-03 12:50:16.223,SHORT,24721.5,24730.0,-9.5,-4275.0,STOP
2025-09-03 13:25:02.818,SHORT,24720.0,24728.7,-9.700000000000728,-4365.000000000327,STOP
2025-09-03 13:58:43.076,LONG,24758.0,24773.1,14.099999999998545,6344.999999999345,TARGET
2025-09-04 09:16:16.072,LONG,24981.6,24973.2,-9.399999999997817,-4229.999999999018,STOP
2025-09-04 09:33:10.886,LONG,25020.0,25011.1,-9.900000000001455,-4455.000000000655,STOP
2025-09-04 09:57:19.640,SHORT,25002.9,25009.9,-8.0,-3600.0,STOP
2025-09-04 10:16:51.431,LONG,24944.7,24937.2,-8.5,-3825.0,STOP
2025-09-04 10:33:15.919,LONG,24946.9,24939.4,-8.5,-3825.0,STOP
2025-09-04 10:50:00.647,LONG,24938.0,24931.0,-8.0,-3600.0,STOP
2025-09-04 11:16:50.202,SHORT,24918.0,24925.0,-8.0,-3600.0,STOP
2025-09-04 11:42:24.688,LONG,24933.2,24925.2,-9.0,-4050.0,STOP
2025-09-04 12:07:28.781,SHORT,24940.8,24925.0,14.799999999999272,6659.999999999673,TARGET
2025-09-04 12:24:04.663,SHORT,24875.1,24882.2,-8.100000000002183,-3645.0000000009823,STOP
2025-09-04 12:45:47.205,LONG,24932.0,24923.9,-9.099999999998545,-4094.999999999345,STOP
2025-09-04 13:37:40.497,LONG,24922.0,24913.0,-10.0,-4500.0,STOP
2025-09-04 14:17:42.907,LONG,24873.2,24865.9,-8.299999999999272,-3734.9999999996726,STOP
2025-09-04 14:44:30.766,LONG,24872.0,24865.0,-8.0,-3600.0,STOP
2025-09-04 15:02:56.312,SHORT,24842.0,24826.0,15.0,6750.0,TARGET
2025-09-04 15:21:46.815,SHORT,24838.0,24845.0,-8.0,-3600.0,STOP
2025-09-05 09:16:06.547,LONG,24905.0,24897.9,-8.099999999998545,-3644.999999999345,STOP
2025-09-05 09:35:11.904,SHORT,24901.6,24910.0,-9.400000000001455,-4230.000000000655,STOP
2025-09-05 09:59:57.922,LONG,24882.2,24875.1,-8.100000000002183,-3645.0000000009823,STOP
2025-09-05 10:20:02.025,LONG,24750.0,24742.8,-8.200000000000728,-3690.0000000003274,STOP
2025-09-05 10:39:21.926,LONG,24804.0,24796.2,-8.799999999999272,-3959.9999999996726,STOP
2025-09-05 11:05:33.757,SHORT,24786.7,24794.2,-8.5,-3825.0,STOP
2025-09-05 11:29:22.208,LONG,24798.2,24790.8,-8.400000000001455,-3780.000000000655,STOP
2025-09-05 11:46:42.220,SHORT,24764.0,24771.0,-8.0,-3600.0,STOP
2025-09-05 12:03:59.201,LONG,24761.7,24754.5,-8.200000000000728,-3690.0000000003274,STOP
2025-09-05 12:31:47.339,SHORT,24751.2,24736.0,14.200000000000728,6390.000000000327,TARGET
2025-09-05 13:00:47.974,LONG,24753.0,24745.1,-8.900000000001455,-4005.000000000655,STOP
2025-09-05 13:18:49.489,SHORT,24772.0,24779.0,-8.0,-3600.0,STOP
2025-09-05 13:35:55.051,SHORT,24781.8,24789.0,-8.200000000000728,-3690.0000000003274,STOP
2025-09-05 13:54:50.792,LONG,24864.7,24856.6,-9.100000000002183,-4095.0000000009823,STOP
2025-09-05 14:11:47.022,SHORT,24845.0,24852.0,-8.0,-3600.0,STOP
2025-09-05 14:32:13.668,SHORT,24862.0,24846.3,14.700000000000728,6615.000000000327,TARGET
2025-09-05 14:51:54.549,SHORT,24836.0,24843.9,-8.900000000001455,-4005.000000000655,STOP
2025-09-05 15:09:57.297,LONG,24857.5,24850.3,-8.200000000000728,-3690.0000000003274,STOP
2025-09-05 15:27:26.837,SHORT,24842.8,24849.9,-8.100000000002183,-3645.0000000009823,STOP
2025-09-08 09:15:33.592,LONG,24905.6,24895.7,-10.899999999997817,-4904.999999999018,STOP
2025-09-08 09:34:09.849,LONG,24919.9,24935.7,14.799999999999272,6659.999999999673,TARGET
2025-09-08 09:54:56.617,SHORT,24908.0,24915.0,-8.0,-3600.0,STOP
2025-09-08 10:14:29.116,SHORT,24902.0,24909.0,-8.0,-3600.0,STOP
2025-09-08 10:36:41.142,SHORT,24872.1,24880.0,-8.900000000001455,-4005.000000000655,STOP
2025-09-08 10:54:37.138,SHORT,24879.9,24890.2,-11.299999999999272,-5084.999999999673,STOP
2025-09-08 11:16:16.996,SHORT,24907.3,24914.6,-8.299999999999272,-3734.9999999996726,STOP
2025-09-08 12:15:14.176,LONG,24937.5,24930.0,-8.5,-3825.0,STOP
2025-09-08 12:36:53.478,LONG,24956.4,24972.6,15.19999999999709,6839.99999999869,TARGET
2025-09-08 13:01:35.460,SHORT,24963.9,24972.0,-9.099999999998545,-4094.999999999345,STOP
2025-09-08 13:49:47.528,LONG,24942.0,24959.0,16.0,7200.0,TARGET
2025-09-08 14:32:45.543,LONG,24972.0,24965.0,-8.0,-3600.0,STOP
2025-09-08 15:02:24.039,SHORT,24885.0,24893.0,-9.0,-4050.0,STOP
2025-09-09 09:24:56.152,SHORT,24942.0,24949.0,-8.0,-3600.0,STOP
2025-09-09 09:45:21.923,LONG,24956.0,24948.2,-8.799999999999272,-3959.9999999996726,STOP
2025-09-09 10:12:31.012,SHORT,24932.1,24917.1,14.0,6300.0,TARGET
2025-09-09 10:36:01.179,SHORT,24922.0,24929.0,-8.0,-3600.0,STOP
2025-09-09 11:08:26.149,SHORT,24931.2,24939.0,-8.799999999999272,-3959.9999999996726,STOP
2025-09-09 12:22:06.755,LONG,24953.0,24945.0,-9.0,-4050.0,STOP
2025-09-09 12:48:12.242,LONG,24959.0,24951.6,-8.400000000001455,-3780.000000000655,STOP
2025-09-09 13:35:52.295,SHORT,24955.0,24940.0,14.0,6300.0,TARGET
2025-09-09 14:16:04.804,SHORT,24955.0,24940.0,14.0,6300.0,TARGET
2025-09-09 14:56:37.053,SHORT,24941.9,24950.0,-9.099999999998545,-4094.999999999345,STOP
2025-09-10 09:15:47.489,SHORT,25023.0,25033.0,-11.0,-4950.0,STOP
2025-09-10 09:32:20.246,LONG,25068.0,25061.0,-8.0,-3600.0,STOP
2025-09-10 09:49:44.124,LONG,25092.8,25085.8,-8.0,-3600.0,STOP
2025-09-10 10:24:20.698,SHORT,25083.7,25092.0,-9.299999999999272,-4184.999999999673,STOP
2025-09-10 10:44:07.649,SHORT,25087.8,25095.0,-8.200000000000728,-3690.0000000003274,STOP
2025-09-10 11:11:02.914,SHORT,25105.0,25112.4,-8.400000000001455,-3780.000000000655,STOP
2025-09-10 11:36:32.423,SHORT,25083.0,25090.0,-8.0,-3600.0,STOP
2025-09-10 12:10:59.486,LONG,25086.5,25090.0,2.5,1125.0,TIME
2025-09-10 13:16:45.538,SHORT,25045.0,25053.4,-9.400000000001455,-4230.000000000655,STOP
2025-09-10 13:52:04.784,LONG,25064.3,25055.2,-10.099999999998545,-4544.999999999345,STOP
2025-09-10 14:40:55.825,SHORT,25051.0,25058.0,-8.0,-3600.0,STOP
2025-09-10 15:09:31.137,SHORT,25060.6,25068.0,-8.400000000001455,-3780.000000000655,STOP
2025-09-11 09:16:06.860,SHORT,25052.1,25059.2,-8.100000000002183,-3645.0000000009823,STOP
2025-09-11 09:42:27.110,LONG,25077.9,25070.3,-8.600000000002183,-3870.0000000009823,STOP
2025-09-11 10:03:02.903,SHORT,25068.0,25053.0,14.0,6300.0,TARGET
2025-09-11 13:54:10.697,SHORT,25110.5,25092.8,16.700000000000728,7515.000000000327,TARGET
2025-09-11 14:57:08.035,LONG,25108.0,25101.0,-8.0,-3600.0,STOP
2025-09-12 09:15:33.461,LONG,25160.0,25152.5,-8.5,-3825.0,STOP
2025-09-12 09:32:12.274,SHORT,25138.0,25145.0,-8.0,-3600.0,STOP
2025-09-12 10:01:44.021,LONG,25165.8,25158.5,-8.299999999999272,-3734.9999999996726,STOP
2025-09-12 11:00:51.508,LONG,25179.7,25194.7,14.0,6300.0,TARGET
2025-09-12 11:30:27.520,LONG,25217.0,25208.4,-9.599999999998545,-4319.999999999345,STOP
2025-09-12 12:05:24.825,SHORT,25201.2,25209.0,-8.799999999999272,-3959.9999999996726,STOP
2025-09-12 14:59:19.693,SHORT,25192.0,25200.0,-9.0,-4050.0,STOP
2025-09-18 09:16:13.478,LONG,25497.0,25489.5,-8.5,-3825.0,STOP
2025-09-18 09:33:20.918,LONG,25511.0,25501.7,-10.299999999999272,-4634.999999999673,STOP
2025-09-18 09:59:18.212,LONG,25503.2,25496.0,-8.200000000000728,-3690.0000000003274,STOP
2025-09-18 10:43:31.992,LONG,25518.9,25511.7,-8.200000000000728,-3690.0000000003274,STOP
2025-09-18 12:26:49.242,SHORT,25495.8,25504.3,-9.5,-4275.0,STOP
2025-09-18 12:43:37.818,SHORT,25462.9,25470.0,-8.099999999998545,-3644.999999999345,STOP
2025-09-18 13:01:31.037,SHORT,25452.0,25435.1,15.900000000001455,7155.000000000655,TARGET
2025-09-18 13:22:38.124,LONG,25452.0,25467.0,14.0,6300.0,TARGET
2025-09-18 14:08:08.266,SHORT,25451.5,25458.7,-8.200000000000728,-3690.0000000003274,STOP
2025-09-18 14:26:21.628,LONG,25452.7,25445.1,-8.600000000002183,-3870.0000000009823,STOP
2025-09-18 14:46:00.046,LONG,25462.0,25455.0,-8.0,-3600.0,STOP
2025-09-18 15:03:39.380,SHORT,25492.6,25499.7,-8.100000000002183,-3645.0000000009823,STOP
2025-09-22 09:18:52.706,LONG,25315.0,25330.0,14.0,6300.0,TARGET
2025-09-22 09:42:31.720,LONG,25383.0,25375.0,-9.0,-4050.0,STOP
2025-09-22 10:21:35.504,SHORT,25373.8,25381.2,-8.400000000001455,-3780.000000000655,STOP
2025-09-22 10:52:49.027,LONG,25382.0,25375.0,-8.0,-3600.0,STOP
2025-09-22 11:21:50.758,SHORT,25350.0,25359.0,-10.0,-4500.0,STOP
2025-09-22 11:40:00.295,LONG,25352.1,25367.4,14.30000000000291,6435.00000000131,TARGET
2025-09-22 12:16:19.308,LONG,25361.0,25354.0,-8.0,-3600.0,STOP
2025-09-22 13:03:35.347,SHORT,25368.0,25375.0,-8.0,-3600.0,STOP
2025-09-22 13:27:23.626,LONG,25359.9,25352.5,-8.400000000001455,-3780.000000000655,STOP
2025-09-22 14:06:50.143,LONG,25352.0,25345.0,-8.0,-3600.0,STOP
2025-09-22 14:37:36.873,SHORT,25294.5,25305.0,-11.5,-5175.0,STOP
2025-09-22 14:57:56.316,SHORT,25270.1,25278.0,-8.900000000001455,-4005.000000000655,STOP
2025-09-22 15:17:17.215,LONG,25273.9,25266.6,-8.30000000000291,-3735.0000000013097,STOP
2025-09-23 09:20:03.078,LONG,25285.0,25277.5,-8.5,-3825.0,STOP
2025-09-23 09:41:28.595,SHORT,25224.0,25208.0,15.0,6750.0,TARGET
2025-09-23 10:01:28.846,LONG,25207.7,25200.7,-8.0,-3600.0,STOP
2025-09-23 10:24:59.867,LONG,25189.0,25182.0,-8.0,-3600.0,STOP
2025-09-23 10:56:10.392,LONG,25201.0,25192.0,-10.0,-4500.0,STOP
2025-09-23 11:15:10.531,SHORT,25162.8,25170.0,-8.200000000000728,-3690.0000000003274,STOP
2025-09-23 11:39:00.915,SHORT,25163.8,25171.8,-9.0,-4050.0,STOP
2025-09-23 12:14:38.296,LONG,25213.0,25205.0,-9.0,-4050.0,STOP
2025-09-23 12:35:35.730,LONG,25262.0,25280.0,17.0,7650.0,TARGET
2025-09-23 12:53:31.720,LONG,25259.0,25250.1,-9.900000000001455,-4455.000000000655,STOP
2025-09-23 13:34:16.435,SHORT,25303.1,25311.9,-9.80000000000291,-4410.00000000131,STOP
2025-09-23 13:54:50.773,SHORT,25305.0,25290.0,14.0,6300.0,TARGET
2025-09-23 14:18:11.585,LONG,25285.0,25277.7,-8.299999999999272,-3734.9999999996726,STOP
2025-09-23 14:46:52.476,SHORT,25286.0,25295.0,-10.0,-4500.0,STOP
2025-09-23 15:05:57.357,SHORT,25253.0,25260.0,-8.0,-3600.0,STOP
2025-09-25 09:16:02.803,SHORT,25051.4,25058.4,-8.0,-3600.0,STOP
2025-09-25 09:34:58.875,LONG,25107.0,25100.0,-8.0,-3600.0,STOP
2025-09-25 09:52:25.730,LONG,25097.3,25089.8,-8.5,-3825.0,STOP
2025-09-25 10:16:19.441,LONG,25080.0,25073.0,-8.0,-3600.0,STOP
2025-09-25 10:40:54.403,LONG,25057.7,25045.2,-13.5,-6075.0,STOP
2025-09-25 11:21:58.959,LONG,25080.0,25072.0,-9.0,-4050.0,STOP
2025-09-25 11:48:49.478,LONG,25039.0,25027.4,-12.599999999998545,-5669.999999999345,STOP
2025-09-25 12:07:48.459,SHORT,25015.1,25022.2,-8.100000000002183,-3645.0000000009823,STOP
2025-09-25 12:26:07.195,LONG,25029.3,25021.0,-9.299999999999272,-4184.999999999673,STOP
2025-09-25 12:45:31.143,LONG,25012.0,25027.9,14.900000000001455,6705.000000000655,TARGET
2025-09-25 13:09:07.396,LONG,25054.0,25047.0,-8.0,-3600.0,STOP
2025-09-25 13:32:37.162,LONG,25040.0,25032.3,-8.700000000000728,-3915.0000000003274,STOP
2025-09-25 13:52:05.407,SHORT,25048.0,25031.3,15.700000000000728,7065.000000000327,TARGET
2025-09-25 14:17:54.139,SHORT,25016.0,25023.0,-8.0,-3600.0,STOP
2025-09-25 14:39:22.950,LONG,25016.0,25008.0,-9.0,-4050.0,STOP
2025-09-25 14:57:52.959,SHORT,24990.9,24975.6,14.30000000000291,6435.00000000131,TARGET
2025-09-25 15:21:06.557,SHORT,24970.8,24978.0,-8.200000000000728,-3690.0000000003274,STOP
2025-10-03 12:12:26.869,LONG,24964.8,24957.0,-8.799999999999272,-3959.9999999996726,STOP
2025-10-03 12:34:01.926,SHORT,24918.8,24929.7,-11.900000000001455,-5355.000000000655,STOP
2025-10-03 12:51:22.691,SHORT,24940.1,24950.0,-10.900000000001455,-4905.000000000655,STOP
2025-10-03 13:41:37.461,LONG,24940.0,24932.2,-8.799999999999272,-3959.9999999996726,STOP
2025-10-03 14:18:23.994,SHORT,24928.0,24935.0,-8.0,-3600.0,STOP
2025-10-03 14:37:58.478,LONG,24979.0,24972.0,-8.0,-3600.0,STOP
2025-10-03 14:59:58.253,LONG,25009.0,25001.9,-8.099999999998545,-3644.999999999345,STOP
2025-10-06 09:18:19.977,LONG,25022.1,25015.0,-8.099999999998545,-3644.999999999345,STOP
2025-10-06 09:36:07.707,LONG,25010.0,25025.8,14.799999999999272,6659.999999999673,TARGET
2025-10-06 09:57:49.086,LONG,25047.0,25062.1,14.099999999998545,6344.999999999345,TARGET
2025-10-06 10:31:38.983,LONG,25073.0,25065.3,-8.700000000000728,-3915.0000000003274,STOP
2025-10-06 11:15:43.883,SHORT,25087.7,25095.0,-8.299999999999272,-3734.9999999996726,STOP
2025-10-06 11:46:02.639,SHORT,25101.0,25108.0,-8.0,-3600.0,STOP
2025-10-06 12:17:17.417,SHORT,25111.0,25118.0,-8.0,-3600.0,STOP
2025-10-06 13:02:06.586,LONG,25143.0,25158.0,14.0,6300.0,TARGET
2025-10-06 13:29:27.792,LONG,25168.0,25183.0,14.0,6300.0,TARGET
2025-10-06 13:50:07.503,SHORT,25163.0,25170.0,-8.0,-3600.0,STOP
2025-10-06 14:09:22.007,SHORT,25165.1,25174.8,-10.700000000000728,-4815.000000000327,STOP
2025-10-06 14:30:58.985,LONG,25168.2,25160.5,-8.700000000000728,-3915.0000000003274,STOP
2025-10-06 15:18:06.755,SHORT,25182.4,25189.5,-8.099999999998545,-3644.999999999345,STOP
2025-10-07 09:15:38.015,LONG,25211.7,25204.6,-8.100000000002183,-3645.0000000009823,STOP
2025-10-07 09:31:35.474,LONG,25212.0,25205.0,-8.0,-3600.0,STOP
2025-10-07 09:51:12.163,LONG,25266.3,25283.0,15.700000000000728,7065.000000000327,TARGET
2025-10-07 10:14:44.740,SHORT,25277.6,25285.0,-8.400000000001455,-3780.000000000655,STOP
2025-10-07 10:37:59.515,LONG,25272.0,25264.6,-8.400000000001455,-3780.000000000655,STOP
2025-10-07 11:04:30.789,LONG,25254.9,25247.2,-8.700000000000728,-3915.0000000003274,STOP
2025-10-07 11:29:08.547,LONG,25227.3,25220.0,-8.299999999999272,-3734.9999999996726,STOP
2025-10-07 12:03:58.045,LONG,25252.0,25267.0,14.0,6300.0,TARGET
2025-10-07 12:55:56.564,SHORT,25265.1,25272.1,-8.0,-3600.0,STOP
2025-10-07 13:15:35.873,LONG,25292.5,25284.7,-8.799999999999272,-3959.9999999996726,STOP
2025-10-07 13:41:11.148,LONG,25305.0,25297.0,-9.0,-4050.0,STOP
2025-10-07 13:59:31.218,SHORT,25291.0,25298.6,-8.599999999998545,-3869.999999999345,STOP
2025-10-07 14:16:03.724,SHORT,25300.0,25285.0,14.0,6300.0,TARGET
2025-10-07 14:36:43.865,LONG,25242.0,25235.0,-8.0,-3600.0,STOP
